CepCod;CidCodMunDipj;CidCod;CidNome;UfSigla;CepEnderLoc;CepBair1;CepBair2
72736011;;95591;BRAZLANDIA;DF;QUADRA 36 CONJUNTO K;Vila S∆o JosÇ;
72736012;;95591;BRAZLANDIA;DF;QUADRA 36 CONJUNTO L;Vila S∆o JosÇ;
72736500;;95591;BRAZLANDIA;DF;EQ 36/37;Vila S∆o JosÇ;
72736501;;95591;BRAZLANDIA;DF;QUADRA 36 BLOCO A;Vila S∆o JosÇ;
72736502;;95591;BRAZLANDIA;DF;QUADRA 36 BLOCO B;Vila S∆o JosÇ;
72737000;;95591;BRAZLANDIA;DF;QUADRA 37;Vila S∆o JosÇ;
72737001;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO A;Vila S∆o JosÇ;
72737002;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO B;Vila S∆o JosÇ;
72737003;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO C;Vila S∆o JosÇ;
72737004;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO D;Vila S∆o JosÇ;
72737005;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO E;Vila S∆o JosÇ;
72737006;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO F;Vila S∆o JosÇ;
72737007;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO G;Vila S∆o JosÇ;
72737008;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO H;Vila S∆o JosÇ;
72737009;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO I;Vila S∆o JosÇ;
72737010;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO J;Vila S∆o JosÇ;
72737011;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO K;Vila S∆o JosÇ;
72737012;;95591;BRAZLANDIA;DF;QUADRA 37 CONJUNTO L;Vila S∆o JosÇ;
72737500;;95591;BRAZLANDIA;DF;EQ 37/38;Vila S∆o JosÇ;
72737501;;95591;BRAZLANDIA;DF;EQ 37/38 BLOCO A;Vila S∆o JosÇ;
72737502;;95591;BRAZLANDIA;DF;EQ 37/38 BLOCO B;Vila S∆o JosÇ;
72737503;;95591;BRAZLANDIA;DF;EQ 37/38 BLOCO C;Vila S∆o JosÇ;
72737504;;95591;BRAZLANDIA;DF;EQ 37/38 BLOCO D;Vila S∆o JosÇ;
72737505;;95591;BRAZLANDIA;DF;EQ 37/38 BLOCO E;Vila S∆o JosÇ;
72738000;;95591;BRAZLANDIA;DF;QUADRA 38;Vila S∆o JosÇ;
72738001;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO A;Vila S∆o JosÇ;
72738002;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO B;Vila S∆o JosÇ;
72738003;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO C;Vila S∆o JosÇ;
72738004;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO D;Vila S∆o JosÇ;
72738005;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO E;Vila S∆o JosÇ;
72738006;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO F;Vila S∆o JosÇ;
72738007;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO G;Vila S∆o JosÇ;
72738008;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO H;Vila S∆o JosÇ;
72738009;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO I;Vila S∆o JosÇ;
72738010;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO J;Vila S∆o JosÇ;
72738011;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO K;Vila S∆o JosÇ;
72738012;;95591;BRAZLANDIA;DF;QUADRA 38 CONJUNTO L;Vila S∆o JosÇ;
72738501;;95591;BRAZLANDIA;DF;QUADRA 38 BLOCO A;Vila S∆o JosÇ;
72738502;;95591;BRAZLANDIA;DF;QUADRA 38 BLOCO B;Vila S∆o JosÇ;
72744000;;95591;BRAZLANDIA;DF;QUADRA 44;Vila S∆o JosÇ;
72744001;;95591;BRAZLANDIA;DF;QUADRA 44 CONJUNTO A;Vila S∆o JosÇ;
72744002;;95591;BRAZLANDIA;DF;QUADRA 44 CONJUNTO B;Vila S∆o JosÇ;
72744003;;95591;BRAZLANDIA;DF;QUADRA 44 CONJUNTO C;Vila S∆o JosÇ;
72744004;;95591;BRAZLANDIA;DF;QUADRA 44 CONJUNTO D;Vila S∆o JosÇ;
72744005;;95591;BRAZLANDIA;DF;QUADRA 44 CONJUNTO E;Vila S∆o JosÇ;
72744006;;95591;BRAZLANDIA;DF;QUADRA 44 CONJUNTO F;Vila S∆o JosÇ;
72744007;;95591;BRAZLANDIA;DF;QUADRA 44 CONJUNTO G;Vila S∆o JosÇ;
72744008;;95591;BRAZLANDIA;DF;QUADRA 44 CONJUNTO H;Vila S∆o JosÇ;
72744009;;95591;BRAZLANDIA;DF;QUADRA 44 CONJUNTO I;Vila S∆o JosÇ;
72744010;;95591;BRAZLANDIA;DF;QUADRA 44 CONJUNTO J;Vila S∆o JosÇ;
72744011;;95591;BRAZLANDIA;DF;QUADRA 44 µREA ESPECIAL 1;Vila S∆o JosÇ;
72744012;;95591;BRAZLANDIA;DF;QUADRA 44 µREA ESPECIAL 2;Vila S∆o JosÇ;
72744013;;95591;BRAZLANDIA;DF;QUADRA 44 µREA ESPECIAL 3;Vila S∆o JosÇ;
72745000;;95591;BRAZLANDIA;DF;QUADRA 45;Vila S∆o JosÇ;
72745001;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO A;Vila S∆o JosÇ;
72745002;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO B;Vila S∆o JosÇ;
72745003;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO C;Vila S∆o JosÇ;
72745004;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO D;Vila S∆o JosÇ;
72745005;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO E;Vila S∆o JosÇ;
72745006;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO F;Vila S∆o JosÇ;
72745007;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO G;Vila S∆o JosÇ;
72745008;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO H;Vila S∆o JosÇ;
72745009;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO I;Vila S∆o JosÇ;
72745010;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO J;Vila S∆o JosÇ;
72745011;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO K;Vila S∆o JosÇ;
72745012;;95591;BRAZLANDIA;DF;QUADRA 45 CONJUNTO L;Vila S∆o JosÇ;
72746000;;95591;BRAZLANDIA;DF;QUADRA 46;Vila S∆o JosÇ;
72746001;;95591;BRAZLANDIA;DF;QUADRA 46 CONJUNTO A;Vila S∆o JosÇ;
72746002;;95591;BRAZLANDIA;DF;QUADRA 46 CONJUNTO B;Vila S∆o JosÇ;
72746003;;95591;BRAZLANDIA;DF;QUADRA 46 CONJUNTO C;Vila S∆o JosÇ;
72746004;;95591;BRAZLANDIA;DF;QUADRA 46 CONJUNTO D;Vila S∆o JosÇ;
72746005;;95591;BRAZLANDIA;DF;QUADRA 46 CONJUNTO E;Vila S∆o JosÇ;
72746006;;95591;BRAZLANDIA;DF;QUADRA 46 CONJUNTO F;Vila S∆o JosÇ;
72746007;;95591;BRAZLANDIA;DF;QUADRA 46 CONJUNTO G;Vila S∆o JosÇ;
72746008;;95591;BRAZLANDIA;DF;QUADRA 46 CONJUNTO H;Vila S∆o JosÇ;
72746009;;95591;BRAZLANDIA;DF;QUADRA 46 CONJUNTO I;Vila S∆o JosÇ;
72747000;;95591;BRAZLANDIA;DF;QUADRA 47;Vila S∆o JosÇ;
72747001;;95591;BRAZLANDIA;DF;QUADRA 47 CONJUNTO A;Vila S∆o JosÇ;
72747002;;95591;BRAZLANDIA;DF;QUADRA 47 CONJUNTO B;Vila S∆o JosÇ;
72747003;;95591;BRAZLANDIA;DF;QUADRA 47 CONJUNTO C;Vila S∆o JosÇ;
72747004;;95591;BRAZLANDIA;DF;QUADRA 47 CONJUNTO D;Vila S∆o JosÇ;
72747005;;95591;BRAZLANDIA;DF;QUADRA 47 CONJUNTO E;Vila S∆o JosÇ;
72747006;;95591;BRAZLANDIA;DF;QUADRA 47 CONJUNTO F;Vila S∆o JosÇ;
72747007;;95591;BRAZLANDIA;DF;QUADRA 47 CONJUNTO G;Vila S∆o JosÇ;
72747008;;95591;BRAZLANDIA;DF;QUADRA 47 CONJUNTO H;Vila S∆o JosÇ;
72747010;;95591;BRAZLANDIA;DF;QUADRA 47 µREA ESPECIAL 1;Vila S∆o JosÇ;
72748000;;95591;BRAZLANDIA;DF;QUADRA 48;Vila S∆o JosÇ;
72748001;;95591;BRAZLANDIA;DF;QUADRA 48 CONJUNTO A;Vila S∆o JosÇ;
72748002;;95591;BRAZLANDIA;DF;QUADRA 48 CONJUNTO B;Vila S∆o JosÇ;
72748003;;95591;BRAZLANDIA;DF;QUADRA 48 CONJUNTO C;Vila S∆o JosÇ;
72748004;;95591;BRAZLANDIA;DF;QUADRA 48 CONJUNTO D;Vila S∆o JosÇ;
72748005;;95591;BRAZLANDIA;DF;QUADRA 48 CONJUNTO E;Vila S∆o JosÇ;
72748006;;95591;BRAZLANDIA;DF;QUADRA 48 CONJUNTO F;Vila S∆o JosÇ;
72748007;;95591;BRAZLANDIA;DF;QUADRA 48 CONJUNTO G;Vila S∆o JosÇ;
72748008;;95591;BRAZLANDIA;DF;QUADRA 48 CONJUNTO H;Vila S∆o JosÇ;
72748009;;95591;BRAZLANDIA;DF;QUADRA 48 CONJUNTO I;Vila S∆o JosÇ;
72748010;;95591;BRAZLANDIA;DF;QUADRA 48 CONJUNTO J;Vila S∆o JosÇ;
72748012;;95591;BRAZLANDIA;DF;QUADRA 48 CONJUNTO L;Vila S∆o JosÇ;
72754000;;95591;BRAZLANDIA;DF;QUADRA 54;Vila S∆o JosÇ;
72754001;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO A;Vila S∆o JosÇ;
72754002;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO B;Vila S∆o JosÇ;
72754003;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO C;Vila S∆o JosÇ;
72754004;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO D;Vila S∆o JosÇ;
72754005;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO E;Vila S∆o JosÇ;
72754006;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO F;Vila S∆o JosÇ;
72754007;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO G;Vila S∆o JosÇ;
72754008;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO H;Vila S∆o JosÇ;
72754009;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO I;Vila S∆o JosÇ;
72754010;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO J;Vila S∆o JosÇ;
72754011;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO K;Vila S∆o JosÇ;
72754012;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO L;Vila S∆o JosÇ;
72754013;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO M;Vila S∆o JosÇ;
72754014;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO N;Vila S∆o JosÇ;
72754015;;95591;BRAZLANDIA;DF;QUADRA 54 CONJUNTO O;Vila S∆o JosÇ;
72755000;;95591;BRAZLANDIA;DF;QUADRA 55;Vila S∆o JosÇ;
72755001;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO A;Vila S∆o JosÇ;
72755002;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO B;Vila S∆o JosÇ;
72755003;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO C;Vila S∆o JosÇ;
72755004;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO D;Vila S∆o JosÇ;
72755005;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO E;Vila S∆o JosÇ;
72755006;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO F;Vila S∆o JosÇ;
72755007;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO G;Vila S∆o JosÇ;
72755008;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO H;Vila S∆o JosÇ;
72755009;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO I;Vila S∆o JosÇ;
72755010;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO J;Vila S∆o JosÇ;
72755011;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO K;Vila S∆o JosÇ;
72755012;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO L;Vila S∆o JosÇ;
72755013;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO M;Vila S∆o JosÇ;
72755014;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO N;Vila S∆o JosÇ;
72755015;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO O;Vila S∆o JosÇ;
72755016;;95591;BRAZLANDIA;DF;QUADRA 55 CONJUNTO P;Vila S∆o JosÇ;
72760000;;95591;BRAZLANDIA;DF;INCRA 8 QUADRA;Colìnia Agr°cola Alexandre Gusm∆o;
72760970;;95591;BRAZLANDIA;DF;;COL‚NIA AGR÷COLA ALEXANDRE GUSM«O;
71725000;NULL;104566;CANDANGOLANDIA;DF;NULL;NULL;NULL
71725010;NULL;104566;CANDANGOLANDIA;DF;DF-003;CandangolÉndia;
71725015;NULL;104566;CANDANGOLANDIA;DF;RESIDENCIAL PARK WAY;CandangolÉndia;
71725100;NULL;104566;CANDANGOLANDIA;DF;QR 1;CandangolÉndia;
71725101;NULL;104566;CANDANGOLANDIA;DF;QR 1 CONJUNTO A;CandangolÉndia;
71725102;NULL;104566;CANDANGOLANDIA;DF;QR 1 CONJUNTO B;CandangolÉndia;
71725103;NULL;104566;CANDANGOLANDIA;DF;QR 1 CONJUNTO C;CandangolÉndia;
71725104;NULL;104566;CANDANGOLANDIA;DF;QR 1 CONJUNTO D;CandangolÉndia;
71725105;NULL;104566;CANDANGOLANDIA;DF;QR 1 CONJUNTO E;CandangolÉndia;
71725106;NULL;104566;CANDANGOLANDIA;DF;QR 1 CONJUNTO F;CandangolÉndia;
71725107;NULL;104566;CANDANGOLANDIA;DF;QR 1 CONJUNTO G;CandangolÉndia;
71725108;NULL;104566;CANDANGOLANDIA;DF;QR 1 CONJUNTO H;CandangolÉndia;
71725111;NULL;104566;CANDANGOLANDIA;DF;QR 1 M‡DULO 1;CandangolÉndia;
71725112;NULL;104566;CANDANGOLANDIA;DF;QR 1 M‡DULO 2;CandangolÉndia;
71725113;NULL;104566;CANDANGOLANDIA;DF;QR 1 M‡DULO 3;CandangolÉndia;
71725200;NULL;104566;CANDANGOLANDIA;DF;QR 2;CandangolÉndia;
71725201;NULL;104566;CANDANGOLANDIA;DF;QR 2 CONJUNTO A;CandangolÉndia;
71725202;NULL;104566;CANDANGOLANDIA;DF;QR 2 CONJUNTO B;CandangolÉndia;
71725203;NULL;104566;CANDANGOLANDIA;DF;QR 2 CONJUNTO C;CandangolÉndia;
71725204;NULL;104566;CANDANGOLANDIA;DF;QR 2 CONJUNTO D;CandangolÉndia;
71725205;NULL;104566;CANDANGOLANDIA;DF;QR 2 CONJUNTO E;CandangolÉndia;
71725206;NULL;104566;CANDANGOLANDIA;DF;QR 2 CONJUNTO F;CandangolÉndia;
71725207;NULL;104566;CANDANGOLANDIA;DF;QR 2 CONJUNTO G;CandangolÉndia;
71725208;NULL;104566;CANDANGOLANDIA;DF;QR 2 CONJUNTO H;CandangolÉndia;
71725211;NULL;104566;CANDANGOLANDIA;DF;QR 2 M‡DULO 1;CandangolÉndia;
71725212;NULL;104566;CANDANGOLANDIA;DF;QR 2 M‡DULO 2;CandangolÉndia;
71725213;NULL;104566;CANDANGOLANDIA;DF;QR 2 M‡DULO 3;CandangolÉndia;
71725250;NULL;104566;CANDANGOLANDIA;DF;EQR 2/4;CandangolÉndia;
71725300;NULL;104566;CANDANGOLANDIA;DF;QR 3;CandangolÉndia;
71725301;NULL;104566;CANDANGOLANDIA;DF;QR 3 CONJUNTO A;CandangolÉndia;
71725302;NULL;104566;CANDANGOLANDIA;DF;QR 3 CONJUNTO B;CandangolÉndia;
71725303;NULL;104566;CANDANGOLANDIA;DF;QR 3 CONJUNTO C;CandangolÉndia;
71725304;NULL;104566;CANDANGOLANDIA;DF;QR 3 CONJUNTO D;CandangolÉndia;
71725305;NULL;104566;CANDANGOLANDIA;DF;QR 3 CONJUNTO E;CandangolÉndia;
71725306;NULL;104566;CANDANGOLANDIA;DF;QR 3 CONJUNTO F;CandangolÉndia;
71725400;NULL;104566;CANDANGOLANDIA;DF;QR 4;CandangolÉndia;
71725401;NULL;104566;CANDANGOLANDIA;DF;QR 4 CONJUNTO A;CandangolÉndia;
71725402;NULL;104566;CANDANGOLANDIA;DF;QR 4 CONJUNTO B;CandangolÉndia;
71725403;NULL;104566;CANDANGOLANDIA;DF;QR 4 CONJUNTO C;CandangolÉndia;
71725404;NULL;104566;CANDANGOLANDIA;DF;QR 4 CONJUNTO D;CandangolÉndia;
71725405;NULL;104566;CANDANGOLANDIA;DF;QR 4 CONJUNTO E;CandangolÉndia;
71725406;NULL;104566;CANDANGOLANDIA;DF;QR 4 CONJUNTO F;CandangolÉndia;
71725407;NULL;104566;CANDANGOLANDIA;DF;QR 4 CONJUNTO G;CandangolÉndia;
71725408;NULL;104566;CANDANGOLANDIA;DF;QR 4 CONJUNTO H;CandangolÉndia;
71725500;NULL;104566;CANDANGOLANDIA;DF;QR 5;CandangolÉndia;
71725501;NULL;104566;CANDANGOLANDIA;DF;QR 5 CONJUNTO A;CandangolÉndia;
71725502;NULL;104566;CANDANGOLANDIA;DF;QR 5 CONJUNTO B;CandangolÉndia;
71725503;NULL;104566;CANDANGOLANDIA;DF;QR 5 CONJUNTO C;CandangolÉndia;
71725504;NULL;104566;CANDANGOLANDIA;DF;QR 5 CONJUNTO D;CandangolÉndia;
71725505;NULL;104566;CANDANGOLANDIA;DF;QR 5 CONJUNTO E;CandangolÉndia;
71725510;NULL;104566;CANDANGOLANDIA;DF;EQR 5/7;CandangolÉndia;
71725601;NULL;104566;CANDANGOLANDIA;DF;MU 1;CandangolÉndia;
71725602;NULL;104566;CANDANGOLANDIA;DF;MU 2;CandangolÉndia;
71725603;NULL;104566;CANDANGOLANDIA;DF;MU 3;CandangolÉndia;
71725604;NULL;104566;CANDANGOLANDIA;DF;MU 4;CandangolÉndia;
71725605;NULL;104566;CANDANGOLANDIA;DF;MU 5;CandangolÉndia;
71725606;NULL;104566;CANDANGOLANDIA;DF;MU 6;CandangolÉndia;
71725607;NULL;104566;CANDANGOLANDIA;DF;MU 7;CandangolÉndia;
71725608;NULL;104566;CANDANGOLANDIA;DF;MU 8;CandangolÉndia;
71725609;NULL;104566;CANDANGOLANDIA;DF;MU 9;CandangolÉndia;
71725610;NULL;104566;CANDANGOLANDIA;DF;MU 10;CandangolÉndia;
71725611;NULL;104566;CANDANGOLANDIA;DF;MU 11;CandangolÉndia;
71725700;NULL;104566;CANDANGOLANDIA;DF;QR 7;CandangolÉndia;
71725701;NULL;104566;CANDANGOLANDIA;DF;QR 7 CONJUNTO A;CandangolÉndia;
71725702;NULL;104566;CANDANGOLANDIA;DF;QR 7 CONJUNTO B;CandangolÉndia;
71725980;NULL;104566;CANDANGOLANDIA;DF;;CANDANGOL∂NDIA;
71727000;NULL;104566;CANDANGOLANDIA;DF;QR O;CandangolÉndia;
71727001;NULL;104566;CANDANGOLANDIA;DF;QR O CONJUNTO A;CandangolÉndia;
71727002;NULL;104566;CANDANGOLANDIA;DF;QR O CONJUNTO B;CandangolÉndia;
71727003;NULL;104566;CANDANGOLANDIA;DF;QR O CONJUNTO C;CandangolÉndia;
71727004;NULL;104566;CANDANGOLANDIA;DF;QR O CONJUNTO D;CandangolÉndia;
71727005;NULL;104566;CANDANGOLANDIA;DF;QR O CONJUNTO E;CandangolÉndia;
71727006;NULL;104566;CANDANGOLANDIA;DF;QR O CONJUNTO F;CandangolÉndia;
71727007;NULL;104566;CANDANGOLANDIA;DF;QR O CONJUNTO G;CandangolÉndia;
71727008;NULL;104566;CANDANGOLANDIA;DF;QR O CONJUNTO H;CandangolÉndia;
71727010;NULL;104566;CANDANGOLANDIA;DF;QR A;CandangolÉndia;
71727011;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO A;CandangolÉndia;
71727012;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO B;CandangolÉndia;
71727013;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO C;CandangolÉndia;
71727014;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO D;CandangolÉndia;
71727015;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO E;CandangolÉndia;
71727016;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO F;CandangolÉndia;
71727017;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO G;CandangolÉndia;
71727018;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO H;CandangolÉndia;
71727019;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO I;CandangolÉndia;
71727020;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO J;CandangolÉndia;
71727021;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO K;CandangolÉndia;
71727022;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO VC;CandangolÉndia;
71727023;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO RT;CandangolÉndia;
71727024;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO RS;CandangolÉndia;
71727025;NULL;104566;CANDANGOLANDIA;DF;QR A CONJUNTO RE;CandangolÉndia;
71727100;NULL;104566;CANDANGOLANDIA;DF;QR 1-A;CandangolÉndia;
71727101;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO A;CandangolÉndia;
71727102;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO B;CandangolÉndia;
71727103;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO C;CandangolÉndia;
71727104;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO D;CandangolÉndia;
71727105;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO E;CandangolÉndia;
71727106;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO F;CandangolÉndia;
71727107;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO G;CandangolÉndia;
71727108;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO H;CandangolÉndia;
71727109;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO I;CandangolÉndia;
71727110;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO J;CandangolÉndia;
71727111;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO K;CandangolÉndia;
71727112;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO L;CandangolÉndia;
71727113;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO M;CandangolÉndia;
71727114;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO N;CandangolÉndia;
71727115;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO O;CandangolÉndia;
71727116;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO P;CandangolÉndia;
71727117;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO Q;CandangolÉndia;
71727118;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO R;CandangolÉndia;
71727119;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO S;CandangolÉndia;
71727120;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO T;CandangolÉndia;
71727121;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO U;CandangolÉndia;
71727122;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO V;CandangolÉndia;
71727123;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO W;CandangolÉndia;
71727124;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO X;CandangolÉndia;
71727125;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO Y;CandangolÉndia;
71727126;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO Z;CandangolÉndia;
71727130;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO RE;CandangolÉndia;
71727135;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO RS;CandangolÉndia;
71727140;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO RT;CandangolÉndia;
71727145;NULL;104566;CANDANGOLANDIA;DF;QR 1-A CONJUNTO VC;CandangolÉndia;
71727200;NULL;104566;CANDANGOLANDIA;DF;QRO A;CandangolÉndia;
71727203;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO A;CandangolÉndia;
71727207;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO B;CandangolÉndia;
71727210;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO C;CandangolÉndia;
71727213;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO D;CandangolÉndia;
71727217;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO E;CandangolÉndia;
71727220;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO F;CandangolÉndia;
71727223;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO G;CandangolÉndia;
71727227;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO H;CandangolÉndia;
71727230;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO I;CandangolÉndia;
71727233;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO J;CandangolÉndia;
71727237;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO K;CandangolÉndia;
71727250;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO VC;CandangolÉndia;
71727253;NULL;104566;CANDANGOLANDIA;DF;QRO A CONJUNTO RT;CandangolÉndia;
71727260;NULL;104566;CANDANGOLANDIA;DF;QRO A BLOCO A;CandangolÉndia;
71727263;NULL;104566;CANDANGOLANDIA;DF;QRO A BLOCO B;CandangolÉndia;
71727500;NULL;104566;CANDANGOLANDIA;DF;DE OFICINAS;CandangolÉndia;
71727501;NULL;104566;CANDANGOLANDIA;DF;QOF CONJUNTO A;CandangolÉndia;
71727502;NULL;104566;CANDANGOLANDIA;DF;QOF CONJUNTO B;CandangolÉndia;
71727503;NULL;104566;CANDANGOLANDIA;DF;QOF CONJUNTO C;CandangolÉndia;
71727504;NULL;104566;CANDANGOLANDIA;DF;QOF CONJUNTO D;CandangolÉndia;
71727505;NULL;104566;CANDANGOLANDIA;DF;QOF CONJUNTO E;CandangolÉndia;
71727506;NULL;104566;CANDANGOLANDIA;DF;QOF CONJUNTO F;CandangolÉndia;
71727507;NULL;104566;CANDANGOLANDIA;DF;QOF CONJUNTO G;CandangolÉndia;
71727508;NULL;104566;CANDANGOLANDIA;DF;QOF CONJUNTO H;CandangolÉndia;
